did,depname,univid
11960,"教育科学与技术系",11301
11961,"数学与信息科学学院",11301
11962,"文学院",11301
11963,"新闻与传媒系",11301
11964,"物理科学与技术学院",11301
11965,"生命科学与工程学院",11301
11966,"生物示范中心",11301
11967,"继教职教学院",11301
11968,"艺术学院",11301
11969,"计算机科学与技术学院",11301
11970,"体育学院",11351
11971,"信息工程学院",11351
11972,"化学与环境工程学院",11351
11973,"医学院",11351
11974,"外国语学院",11351
11975,"教育学院",11351
11976,"文学与传媒学院",11351
11977,"文学院",11351
11978,"民族学与社会学学院",11351
11979,"理学院",11351
11980,"生物科学与技术学院",11351
11981,"科技学院",11351
11982,"艺术学院",11351
11983,"财经政法学院",11351
11984,"预科",11351
11985,"中文系",11401
11986,"体育系",11401
11987,"化学与生物科学系",11401
11988,"化学系",11401
11989,"医学院",11401
11990,"土木系",11401
11991,"地理系",11401
11992,"外语系",11401
11993,"成教学院",11401
11994,"政法系",11401
11995,"数学系",11401
11996,"机械系",11401
11997,"物理系",11401
11998,"物电系",11401
11999,"理工学院",11401
12000,"电信系",11401
12001,"经管系",11401
12002,"美术学院",11401
12003,"襄樊学院理工学院",11401
12004,"音乐系",11401
12005,"临床医学",11451
12006,"人文学院",11451
12007,"体育系",11451
12008,"信息工程学院",11451
12009,"化学与生命科学系",11451
12010,"医学院",11451
12011,"咸宁职业技术学院",11451
12012,"城乡规划与资源科学系",11451
12013,"外国语学院",11451
12014,"护理系",11451
12015,"教育系",11451
12016,"数学系",11451
12017,"文理学院",11451
12018,"生物医学工程系",11451
12019,"管理学院",11451
12020,"艺术学院",11451
12021,"药学院",11451
12022,"资源与环境科学学院",11451
12023,"信息系",11501
12024,"勘测系",11501
12025,"工程技术学院",11501
12026,"机械工程系",11501
12027,"水利系",11501
12028,"电力系",11501
12029,"经济管理学院",11501
12030,"长江大学工程技术学院",11501
12031,"外语外贸学院",11502
12032,"工学院",11502
12033,"旅游学院",11502
12034,"机电工程学院",11502
12035,"经济管理学院",11502
12036,"继续教育学院",11502
12037,"艺术学院",11502
12038,"计算机学院",11502
12039,"建筑工程系",11504
12040,"机械系",11504
12041,"机电工程系",11504
12042,"经济贸易系",11504
12043,"计算机系",11504
12044,"中专部",11505
12045,"传媒系",11505
12046,"体育系",11505
12047,"医学院",11505
12048,"医药系",11505
12049,"基础科学系",11505
12050,"外语系",11505
12051,"建工学院",11505
12052,"护理系",11505
12053,"机械系",11505
12054,"电子电气系",11505
12055,"管理系",11505
12056,"艺术系",11505
12057,"计算机",11505
12058,"贸易系",11505
12059,"人文科学系",11507
12060,"外语系",11507
12061,"建筑工程系",11507
12062,"生物工程系",11507
12063,"电气与机械工程系",11507
12064,"经济管理系",11507
12065,"计算机与信息工程系",11507
12066,"会计系",11508
12067,"国贸系",11508
12068,"审计系",11508
12069,"经信系",11508
12070,"经管系",11508
12071,"财税系",11508
12072,"会计系",11509
12073,"信息工程系",11509
12074,"工商管理系",11509
12075,"财税系",11509
12076,"中专部",11510
12077,"信息工程系",11510
12078,"建筑工程系",11510
12079,"物流管理",11510
12080,"环境艺术系",11510
12081,"经济管理系",11510
12082,"商贸学院",11511
12083,"土木工程系",11511
12084,"机电及土木工程系",11511
12085,"电子信息工程系",11511
12086,"电子商务",11511
12087,"管理系",11511
12088,"经济系",11511
12089,"艺术设计系",11511
12090,"英语系",11511
12091,"信息工程系",11512
12092,"工商管理系",11512
12093,"机电工程系",11512
12094,"测绘工程系",11512
12095,"资源工程系",11512
12096,"机械系",11513
12097,"机电学院",11513
12098,"自动化",11513
12099,"黄石理工学院",11513
12100,"公共课部",11514
12101,"机电系",11514
12102,"港口与海运系",11514
12103,"管理工程系",11514
12104,"艺术设计系",11514
12105,"计算机与信息工程系",11514
12106,"道桥系",11514
12107,"中文系",11515
12108,"体育系",11515
12109,"信息学院",11515
12110,"化生系",11515
12111,"外语系",11515
12112,"工商管理系",11515
12113,"建材系",11515
12114,"政法系",11515
12115,"教信系",11515
12116,"数学系",11515
12117,"机电系",11515
12118,"湖北教育学院",11515
12119,"物电系",11515
12120,"经济管理系",11515
12121,"经管系",11515
12122,"继续教育学院",11515
12123,"艺术系",11515
12124,"计科系",11515
12125,"人文科学系",11516
12126,"基础课部",11516
12127,"外语系",11516
12128,"工商管理系",11516
12129,"政治法律系",11516
12130,"经贸系",11516
12131,"计科系",11516
12132,"计算机信息工程系",11516
12133,"财金管理系",11516
12134,"人文学院",11517
12135,"光纤学院",11517
12136,"现代管理学院",11517
12137,"理工系",11517
12138,"财经系",11517
12139,"医学院",11518
12140,"外国语学院",11518
12141,"艺术学院",11518
12142,"财经政法学院",11518
12143,"信息工程系",11519
12144,"啤酒工程系",11519
12145,"机电工程系",11519
12146,"装饰工程系",11519
12147,"轻化系",11519
12148,"中专部",11520
12149,"信息工程系",11520
12150,"成教部",11520
12151,"机械制造系",11520
12152,"机电工程系",11520
12153,"生物工程系",11520
12154,"管理工程系",11520
12155,"经济贸易系",11520
12156,"艺术体育系",11520
12157,"信息工程系",11521
12158,"园林工程系",11521
12159,"环境艺术系",11521
12160,"生态工程系",11521
12161,"管理工程系",11521
12162,"继续教育学院",11521
12163,"园艺系",11522
12164,"生物工程系",11522
12165,"科学管理系",11522
12166,"计算机系",11522
12167,"商贸管理系",11523
12168,"基础课部",11523
12169,"建筑工程系",11523
12170,"有水利工程系",11523
12171,"机电工程系",11523
12172,"水利工程系",11523
12173,"电子信息工程系",11523
12174,"继续教育部等系部",11523
12175,"文理学院",11524
12176,"美术系",11524
12177,"英语",11524
12178,"艺术设计",11525
12179,"人文艺术系",11526
12180,"医学院",11526
12181,"外语系",11526
12182,"应用技术分院",11526
12183,"护理",11526
12184,"政法系",11526
12185,"旅游系",11526
12186,"机电工程系",11526
12187,"生物工程系",11526
12188,"经济贸易系",11526
12189,"计科系",11526
12190,"财经系",11526
12191,"中专部",11527
12192,"中医药系",11527
12193,"中西医结合",11527
12194,"医疗系",11527
12195,"护理系",11527
12196,"外语系",11528
12197,"机电系",11528
12198,"电子信息工程系",11528
12199,"经贸系",11528
12200,"中专部",11529
12201,"人文科学系",11529
12202,"土木工程系",11529
12203,"机电工程系",11529
12204,"水利交通系",11529
12205,"生物工程系",11529
12206,"经济贸易系",11529
12207,"计算机科学与技术系",11529
12208,"信息技术系",11530
12209,"成教部",11530
12210,"教育系",11530
12211,"管理系",11530
12212,"美术系",11530
12213,"舞蹈系",11530
12214,"英语系",11530
12215,"音乐系",11530
12216,"人文系",11531
12217,"体育部",11531
12218,"化工学院",11531
12219,"医学院",11531
12220,"口腔医学院",11531
12221,"国际教育学院",11531
12222,"外国语学院",11531
12223,"政法学院",11531
12224,"教科系",11531
12225,"教育科学系",11531
12226,"数理系",11531
12227,"文学院",11531
12228,"机械工程学院",11531
12229,"生物工程学院",11531
12230,"电子信息工程学院",11531
12231,"经济与管理学院",11531
12232,"继续教育学院",11531
12233,"艺体系",11531
12234,"艺术学院",11531
12235,"英语系",11531
12236,"药学院",11531
12237,"计算机学院",11531
12238,"IT系",11532
12239,"中文系",11532
12240,"人文艺术系",11532
12241,"化工学院",11532
12242,"医药卫生系",11532
12243,"医药系",11532
12244,"外语系",11532
12245,"工商管理",11532
12246,"机电工程系",11532
12247,"生物工程系",11532
12248,"纺织服装系",11532
12249,"财经政法系",11532
12250,"人文学院",11533
12251,"信息工程学院",11533
12252,"化学工程系",11533
12253,"建筑工程",11533
12254,"机械工程学院",11533
12255,"经济管理学院",11533
12256,"人文系",11534
12257,"教科系",11534
12258,"数理系",11534
12259,"艺体系",11534
12260,"英语系",11534
12261,"计科系",11534
12262,"公共课部",11535
12263,"成人教育培训中心",11535
12264,"旅游与涉外事务系",11535
12265,"机电工程系",11535
12266,"汽车工程系",11535
12267,"生化与环境工程系",11535
12268,"电子工程系",11535
12269,"经济贸易系",11535
12270,"艺术设计系",11535
12271,"计算机工程系",11535
12272,"人文艺术系",11536
12273,"信息技术系",11536
12274,"医护系",11536
12275,"建筑工程系",11536
12276,"机电工程系",11536
12277,"机电系",11536
12278,"经济管理系",11536
12279,"公共课部成人教育学院",11537
12280,"动力工程系",11537
12281,"机械工程系",11537
12282,"电子电气工程系",11537
12283,"经济管理系",11537
12284,"自修学院",11537
12285,"船舶工程系",11537
12286,"信息工程",11538
12287,"动力工程",11538
12288,"建设工程",11538
12289,"机电系",11538
12290,"电力工程",11538
12291,"经济管理",11538
12292,"信息工程系",11539
12293,"信息系",11539
12294,"冶金系",11539
12295,"化工与制药学院",11539
12296,"土木系",11539
12297,"外语系",11539
12298,"机电工程系",11539
12299,"机电系",11539
12300,"环城院",11539
12301,"电气信息学院",11539
12302,"经济管理学院",11539
12303,"经贸系",11539
12304,"艺术设计学院",11539
12305,"财务",11539
12306,"邮电与信息工程学院",11539
12307,"人文科学系",11541
12308,"化学与环境工程",11541
12309,"国际学院",11541
12310,"工商学院",11541
12311,"建筑工程系",11541
12312,"数理科学系",11541
12313,"机械工程系",11541
12314,"生物与制药工程系",11541
12315,"电气系",11541
12316,"空乘学院",11541
12317,"管理工程系",11541
12318,"经济与管理学院",11541
12319,"经贸系",11541
12320,"艺术与设计系",11541
12321,"计算机系",11541
12322,"食品科学与工程",11541
12323,"饲料科学系",11541
12324,"旅游管理系",11542
12325,"汽车工程系",11542
12326,"航海系",11542
12327,"船舶工程系",11542
12328,"英语系",11542
12329,"计算机",11542
12330,"轮机工程系",11542
12331,"交通与物流系",11543
12332,"人文系",11543
12333,"机电工程系",11543
12334,"汽车工程系",11543
12335,"电子与计算机系",11543
12336,"船舶与汽车工程系",11543
12337,"船舶与轮机工程系",11543
12338,"财经系",11543
12339,"侦察系",11544
12340,"信息工程系",11544
12341,"司法管理系",11544
12342,"法律系",11544
12343,"警察管理系",11544
12344,"工商管理系",11545
12345,"计算机",11545
12346,"贸易经济系",11545
12347,"人文与艺术系",11546
12348,"信息工程系",11546
12349,"制药工程系",11546
12350,"土木工程系",11546
12351,"外语系",11546
12352,"机械与汽车工程系",11546
12353,"经济与管理系",11546
12354,"康复系",11547
12355,"旅游系",11547
12356,"民政系",11547
12357,"艺术系",11547
12358,"人文社会科学系",11548
12359,"光电子工程系",11548
12360,"外语系",11548
12361,"工商管理系",11548
12362,"机电工程系",11548
12363,"机电系",11548
12364,"汽车运用工程系",11548
12365,"环境与化学工程系",11548
12366,"生化与环境工程系",11548
12367,"经贸系",11548
12368,"艺术系",11548
12369,"行政管理",11548
12370,"计算机应用系",11548
12371,"软件技术系",11548
12372,"软件系",11548
12373,"人文学院",11549
12374,"传媒学院",11549
12375,"保险学院",11549
12376,"信息工程学院",11549
12377,"商务学院",11549
12378,"国际学院",11549
12379,"外国语学院",11549
12380,"演艺学院",11549
12381,"物流学院",11549
12382,"管理学院",11549
12383,"经济学院",11549
12384,"继续教育学院",11549
12385,"美术学院",11549
12386,"航空服务学院",11549
12387,"设计学院",11549
12388,"高尔夫学院",11549
12389,"信息工程系",11550
12390,"工商管理系",11550
12391,"应用外语系",11550
12392,"应用艺术系",11550
12393,"教育中心",11550
12394,"旅游系",11550
12395,"机电工程系",11550
12396,"财政金融系",11550
12397,"贸易经济系",11550
12398,"食品工程系",11550
12399,"工程系",11551
12400,"经济系",11551
12401,"信息系",11552
12402,"公共管理系",11552
12403,"护理",11552
12404,"机电工程系",11552
12405,"电子技术系",11552
12406,"经济与管理工程系",11552
12407,"轨运系",11552
12408,"轨道交通学院",11552
12409,"轨道运输系",11552
12410,"信息技术系",11553
12411,"信息科学与工程系",11553
12412,"医护系",11553
12413,"土木工程系",11553
12414,"外语系",11553
12415,"工商管理系",11553
